recid,reit,smrt,tog_nr,dag,man,dyp_min,dyp_max,vf,nr,le,ky,kt,aldur,osl,sl,li
99851,715,3,1,09,03,247,180,73,13,62,2,1,5,2022,1735,168
99851,715,3,1,09,03,247,180,73,14,65,2,2,5,2710,2163,279
99851,715,3,1,09,03,247,180,73,15,66,2,1,5,2449,2120,173
99851,715,3,1,09,03,247,180,73,16,72,1,1,6,3168,2768,196
99851,715,3,1,09,03,247,180,73,17,57,2,1,5,1583,1392,94
99851,715,3,1,09,03,247,180,73,18,63,2,1,5,2038,1719,141
99851,715,3,1,09,03,247,180,73,19,48,1,1,4,914,812,58
99851,715,3,1,09,03,247,180,73,2,50,2,1,4,1199,1028,105
99851,715,3,1,09,03,247,180,73,20,80,1,4,7,4668,3676,474
99851,715,3,1,09,03,247,180,73,21,56,1,1,5,1381,1222,89
99851,715,3,1,09,03,247,180,73,22,58,2,1,5,1847,1612,131
99851,715,3,1,09,03,247,180,73,24,63,1,1,5,1950,1717,95
99851,715,3,1,09,03,247,180,73,25,64,2,1,5,2026,1727,106
99851,715,3,1,09,03,247,180,73,3,40,2,1,3,547,490,27
99851,715,3,1,09,03,247,180,73,4,48,1,1,4,938,832,55
99851,715,3,1,09,03,247,180,73,5,66,2,1,5,2904,2346,262
99851,715,3,1,09,03,247,180,73,6,69,1,2,6,3250,2631,212
99851,715,3,1,09,03,247,180,73,7,35,1,1,3,366,340,11
99851,715,3,1,09,03,247,180,73,8,69,2,1,6,2692,2278,217
99851,715,3,1,09,03,247,180,73,9,35,1,1,3,366,328,16
99852,714,3,11,10,03,238,224,73,1,86,2,4,8,6105,5090,301
99852,714,3,11,10,03,238,224,73,10,56,2,1,5,1539,1283,147
99852,714,3,11,10,03,238,224,73,11,49,2,1,4,1018,873,81
99852,714,3,11,10,03,238,224,73,12,48,1,1,4,901,796,62
99852,714,3,11,10,03,238,224,73,13,52,1,1,4,1100,933,55
99852,714,3,11,10,03,238,224,73,14,46,1,1,3,774,691,43
99852,714,3,11,10,03,238,224,73,2,68,2,1,5,2536,2153,220
99852,714,3,11,10,03,238,224,73,3,73,2,2,7,4100,3250,376
99852,714,3,11,10,03,238,224,73,4,69,2,2,6,2910,2314,290
99852,714,3,11,10,03,238,224,73,5,61,2,1,5,1887,1644,132
99852,714,3,11,10,03,238,224,73,6,66,1,1,5,2534,2134,207
99852,714,3,11,10,03,238,224,73,7,59,1,1,5,1651,1430,101
99852,714,3,11,10,03,238,224,73,8,32,2,1,3,282,254,7
99852,714,3,11,10,03,238,224,73,9,58,1,2,6,1983,1548,157
99853,714,3,1,10,03,236,224,73,10,55,2,1,5,1607,1321,119
99853,714,3,1,10,03,236,224,73,11,62,2,1,8,1677,1371,153
99853,714,3,1,10,03,236,224,73,12,54,1,1,5,1448,1248,149
99853,714,3,1,10,03,236,224,73,13,41,2,1,3,576,503,36
99853,714,3,1,10,03,236,224,73,16,62,2,1,5,2191,1837,140
99853,714,3,1,10,03,236,224,73,17,51,1,1,5,1200,1067,78
99853,714,3,1,10,03,236,224,73,18,40,2,1,3,536,473,28
99853,714,3,1,10,03,236,224,73,2,65,2,1,5,2267,1988,151
99853,714,3,1,10,03,236,224,73,4,60,2,1,5,1986,1703,116
99853,714,3,1,10,03,236,224,73,5,60,1,1,5,1856,1546,135
99853,714,3,1,10,03,236,224,73,6,74,1,2,6,4014,3180,237
99853,714,3,1,10,03,236,224,73,7,62,1,1,6,2113,1781,222
99853,714,3,1,10,03,236,224,73,8,65,2,1,5,2449,2076,208
99853,714,3,1,10,03,236,224,73,9,56,1,1,6,1437,1225,88
99854,664,1,13,10,03,185,159,73,1,74,2,2,6,3548,2873,319
99854,664,1,13,10,03,185,159,73,2,55,2,1,5,1310,1146,98
99854,664,1,13,10,03,185,159,73,3,36,2,1,3,397,357,16
99854,664,1,13,10,03,185,159,73,4,36,1,1,3,394,356,12
99854,664,1,13,10,03,185,159,73,5,38,1,1,3,452,399,20
99855,664,2,4,10,03,220,217,73,1,86,1,2,7,6265,4750,562
99855,664,2,4,10,03,220,217,73,2,54,1,1,4,1467,1262,66
99855,664,2,4,10,03,220,217,73,3,73,1,2,6,3636,2874,323
99855,664,2,4,10,03,220,217,73,4,61,1,1,5,2221,1949,85
99855,664,2,4,10,03,220,217,73,5,37,1,1,3,411,364,20
99856,663,1,11,10,03,301,300,73,1,63,2,1,5,2103,1752,180
99856,663,1,11,10,03,301,300,73,10,64,1,1,5,2299,1974,178
99856,663,1,11,10,03,301,300,73,11,58,2,1,5,1707,1410,164
99856,663,1,11,10,03,301,300,73,12,58,1,1,5,1779,1512,140
99856,663,1,11,10,03,301,300,73,13,50,2,1,4,1029,880,58
99856,663,1,11,10,03,301,300,73,14,32,2,1,3,302,259,13
99856,663,1,11,10,03,301,300,73,15,64,2,1,5,2203,1855,162
99856,663,1,11,10,03,301,300,73,16,68,2,1,5,2801,2307,275
99856,663,1,11,10,03,301,300,73,17,56,2,1,4,1377,1215,60
99856,663,1,11,10,03,301,300,73,18,53,1,1,5,1386,1129,74
99856,663,1,11,10,03,301,300,73,19,61,2,1,5,1826,1589,113
99856,663,1,11,10,03,301,300,73,2,66,1,1,5,2635,2247,210
99856,663,1,11,10,03,301,300,73,20,58,1,1,5,1761,1442,190
99856,663,1,11,10,03,301,300,73,22,61,2,1,5,1855,1596,136
99856,663,1,11,10,03,301,300,73,23,57,2,1,5,1709,1398,131
99856,663,1,11,10,03,301,300,73,24,59,1,1,5,1724,1461,123
99856,663,1,11,10,03,301,300,73,25,41,2,1,3,616,515,33
99856,663,1,11,10,03,301,300,73,3,64,2,1,5,2334,1967,179
99856,663,1,11,10,03,301,300,73,4,62,2,1,5,2143,1821,191
99856,663,1,11,10,03,301,300,73,5,60,1,1,5,1790,1530,128
99856,663,1,11,10,03,301,300,73,7,44,1,1,4,662,588,22
99856,663,1,11,10,03,301,300,73,8,69,1,1,5,2995,2521,215
99856,663,1,11,10,03,301,300,73,9,62,1,1,5,2253,1865,150
99857,663,1,14,10,03,241,180,73,1,73,2,1,6,3280,2749,255
99857,663,1,14,10,03,241,180,73,10,79,2,1,8,3848,3194,360
99857,663,1,14,10,03,241,180,73,11,55,1,1,5,1804,1506,170
99857,663,1,14,10,03,241,180,73,12,53,1,1,4,1412,1188,98
99857,663,1,14,10,03,241,180,73,13,61,1,1,5,2139,1774,122
99857,663,1,14,10,03,241,180,73,15,54,2,1,5,1273,1073,112
99857,663,1,14,10,03,241,180,73,16,62,2,1,5,2204,1857,188
99857,663,1,14,10,03,241,180,73,17,66,1,1,5,2496,2111,211
99857,663,1,14,10,03,241,180,73,18,51,2,1,4,1160,973,94
99857,663,1,14,10,03,241,180,73,19,49,2,1,4,1010,832,81
99857,663,1,14,10,03,241,180,73,2,55,1,1,5,1428,1204,72
99857,663,1,14,10,03,241,180,73,20,64,2,1,5,2130,1750,167
99857,663,1,14,10,03,241,180,73,21,72,2,2,6,3468,2661,365
99857,663,1,14,10,03,241,180,73,22,69,2,1,5,3092,2634,317
99857,663,1,14,10,03,241,180,73,23,58,2,1,5,1762,1491,150
99857,663,1,14,10,03,241,180,73,24,61,1,1,5,2292,1941,151
99857,663,1,14,10,03,241,180,73,25,49,1,1,4,1054,888,87
99857,663,1,14,10,03,241,180,73,3,54,2,1,5,1300,1124,92
99857,663,1,14,10,03,241,180,73,4,75,1,1,9,3534,3000,298
99857,663,1,14,10,03,241,180,73,5,77,2,1,6,3836,3206,255
99857,663,1,14,10,03,241,180,73,6,66,2,1,5,2720,2281,225
99857,663,1,14,10,03,241,180,73,7,53,2,1,4,1442,1221,84
99857,663,1,14,10,03,241,180,73,8,64,2,2,6,3028,2357,274
99857,663,1,14,10,03,241,180,73,9,70,1,2,6,3068,2578,265
99858,663,1,12,10,03,340,234,73,1,76,2,1,6,3756,2992,336
99858,663,1,12,10,03,340,234,73,10,70,1,2,8,3290,2574,221
99858,663,1,12,10,03,340,234,73,11,70,1,2,6,2758,2355,221
99858,663,1,12,10,03,340,234,73,12,50,2,1,4,1149,1015,64
99858,663,1,12,10,03,340,234,73,13,47,1,1,4,1053,881,56
99858,663,1,12,10,03,340,234,73,14,59,2,1,5,1663,1434,105
99858,663,1,12,10,03,340,234,73,15,63,1,1,6,2354,2058,129
99858,663,1,12,10,03,340,234,73,16,76,2,1,9,3322,2660,324
99858,663,1,12,10,03,340,234,73,18,68,2,1,5,2582,2123,257
99858,663,1,12,10,03,340,234,73,19,72,2,1,6,3196,2689,243
